日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-29,300521,14.2,13.9,14.58,13.84,40547,57462918.0,5.24,-1.63,-0.23,2.82
2024-10-30,300521,13.71,13.84,14.34,13.63,24634,34335939.0,5.11,-0.43,-0.06,1.71
2024-10-31,300521,13.76,14.72,14.84,13.67,65139,94352664.0,8.45,6.36,0.88,4.52
2024-11-01,300521,14.57,13.78,14.76,13.69,50907,71756596.0,7.27,-6.39,-0.94,3.54
2024-11-04,300521,13.78,14.98,15.53,13.76,72517,107721447.0,12.84,8.71,1.2,5.04
2024-11-05,300521,15.18,16.61,17.14,14.92,98445,159883826.0,14.82,10.88,1.63,6.84
2024-11-06,300521,16.71,16.22,16.79,15.88,76244,124136500.0,5.48,-2.35,-0.39,5.29
2024-11-07,300521,16.09,17.05,17.53,15.99,75625,129664937.0,9.49,5.12,0.83,5.25
2024-11-08,300521,16.95,16.64,17.29,16.57,51110,86241911.0,4.22,-2.4,-0.41,3.55
2024-11-11,300521,16.56,16.76,17.02,16.26,35820,59669167.0,4.57,0.72,0.12,2.49
2024-11-12,300521,16.74,16.24,16.93,16.02,32125,52550212.0,5.43,-3.1,-0.52,2.23
2024-11-13,300521,16.11,16.52,16.84,15.97,32746,53976597.0,5.36,1.72,0.28,2.27
2024-11-14,300521,16.46,16.37,17.16,16.32,47365,79656146.0,5.08,-0.91,-0.15,3.29
2024-11-15,300521,16.43,16.62,16.86,16.23,35628,59072787.0,3.85,1.53,0.25,2.47
2024-11-18,300521,16.61,15.93,16.83,15.81,40340,65358451.0,6.14,-4.15,-0.69,2.8
2024-11-19,300521,15.96,16.66,16.67,15.73,31958,51900566.0,5.9,4.58,0.73,2.22
2024-11-20,300521,16.66,16.96,17.27,16.45,40113,67834198.0,4.92,1.8,0.3,2.79
2024-11-21,300521,17.12,19.28,19.96,17.04,161296,300958099.0,17.22,13.68,2.32,11.2
2024-11-22,300521,18.76,18.36,19.03,18.22,92520,172489947.0,4.2,-4.77,-0.92,6.43
2024-11-25,300521,18.36,18.14,19.28,17.71,71139,131129269.0,8.55,-1.2,-0.22,4.94
2024-11-26,300521,18.29,17.23,18.38,17.04,49219,87597997.0,7.39,-5.02,-0.91,3.42
2024-11-27,300521,16.98,17.2,17.88,16.83,53886,93598185.0,6.09,-0.17,-0.03,3.74
2024-11-28,300521,17.04,16.86,17.2,16.46,36342,61480781.0,4.3,-1.98,-0.34,2.52
2024-11-29,300521,16.77,17.23,17.71,16.64,41414,71470892.0,6.35,2.19,0.37,2.88
2024-12-02,300521,17.23,17.13,17.39,16.88,32031,54773381.0,2.96,-0.58,-0.1,2.22
2024-12-03,300521,17.35,18.49,19.06,17.14,84713,153354693.0,11.21,7.94,1.36,5.88
2024-12-04,300521,18.26,18.44,18.96,17.83,48508,89960722.0,6.11,-0.27,-0.05,3.37
2024-12-05,300521,18.43,19.61,19.81,18.31,65603,126506509.0,8.13,6.34,1.17,4.56
2024-12-06,300521,19.66,20.0,20.63,19.19,77620,155881887.0,7.34,1.99,0.39,5.39
2024-12-09,300521,20.0,24.01,24.01,19.97,166647,373572380.0,20.2,20.05,4.01,11.57
2024-12-10,300521,24.96,24.65,27.44,23.57,174730,437447327.0,16.12,2.67,0.64,12.13
2024-12-11,300521,24.16,26.74,28.24,24.16,160157,414312422.0,16.55,8.48,2.09,11.12
2024-12-12,300521,26.09,25.55,27.43,25.2,151300,399464235.0,8.34,-4.45,-1.19,10.51
2024-12-13,300521,25.87,27.36,27.43,25.26,165635,438073747.0,8.49,7.08,1.81,11.5
2024-12-16,300521,27.47,27.98,30.1,27.47,145586,419916868.0,9.61,2.27,0.62,10.11
2024-12-17,300521,27.46,25.74,28.55,25.57,131408,351872138.0,10.65,-8.01,-2.24,9.13
2024-12-18,300521,25.64,25.96,27.24,24.56,91918,237399057.0,10.41,0.85,0.22,6.38
2024-12-19,300521,25.71,26.87,27.94,25.47,96051,257868996.0,9.51,3.51,0.91,6.67
2024-12-20,300521,26.84,25.62,27.33,24.71,127141,330726187.0,9.75,-4.65,-1.25,8.83
2024-12-23,300521,25.37,23.38,25.37,22.56,140586,334705015.0,10.97,-8.74,-2.24,9.76
2024-12-24,300521,23.22,23.34,23.62,22.04,81900,187642391.0,6.76,-0.17,-0.04,5.69
2024-12-25,300521,23.46,20.97,23.46,20.66,114444,248636323.0,12.0,-10.15,-2.37,7.95
2024-12-26,300521,20.96,22.34,22.87,20.5,99904,218907186.0,11.3,6.53,1.37,6.94
2024-12-27,300521,22.95,20.96,23.23,20.9,83288,181005093.0,10.43,-6.18,-1.38,5.78
2024-12-30,300521,20.96,20.81,21.36,20.09,57166,118199898.0,6.06,-0.72,-0.15,3.97
2024-12-31,300521,20.94,20.45,21.27,20.26,38423,79467305.0,4.85,-1.73,-0.36,2.67
2025-01-02,300521,20.44,20.97,21.92,19.99,67422,142582497.0,9.44,2.54,0.52,4.68
2025-01-03,300521,20.97,19.16,21.31,19.03,70484,140646232.0,10.87,-8.63,-1.81,4.89
2025-01-06,300521,18.97,17.66,19.25,17.46,91003,163874748.0,9.34,-7.83,-1.5,6.32
2025-01-07,300521,17.84,18.44,18.47,17.66,42053,75993445.0,4.59,4.42,0.78,2.92
2025-01-08,300521,18.53,18.22,18.92,17.54,39902,72500357.0,7.48,-1.19,-0.22,2.77
2025-01-09,300521,18.2,18.03,18.62,17.84,35781,65214444.0,4.28,-1.04,-0.19,2.48
2025-01-10,300521,18.3,17.24,18.35,17.17,41568,74026436.0,6.54,-4.38,-0.79,2.89
2025-01-13,300521,17.03,16.66,17.48,16.16,57687,96714333.0,7.66,-3.36,-0.58,4.01
2025-01-14,300521,16.77,20.0,20.0,16.77,90012,169985339.0,19.39,20.05,3.34,6.25
2025-01-15,300521,20.25,19.53,20.86,19.37,140996,283624423.0,7.45,-2.35,-0.47,9.79
2025-01-16,300521,19.63,19.6,20.0,19.19,80089,157095932.0,4.15,0.36,0.07,5.56
2025-01-17,300521,19.64,18.68,19.89,18.49,75052,141956163.0,7.14,-4.69,-0.92,5.21
2025-01-20,300521,19.21,20.84,21.34,18.76,121779,245953285.0,13.81,11.56,2.16,8.46
2025-01-21,300521,21.24,21.21,21.38,20.5,82190,172454692.0,4.22,1.78,0.37,5.71
2025-01-22,300521,21.0,20.62,21.17,20.4,45161,93757017.0,3.63,-2.78,-0.59,3.14
2025-01-23,300521,20.95,20.3,21.88,20.29,58060,122929546.0,7.71,-1.55,-0.32,4.03
2025-01-24,300521,20.42,20.96,21.26,20.08,61212,126519924.0,5.81,3.25,0.66,4.25
2025-01-27,300521,21.13,20.55,21.19,20.31,45009,93379867.0,4.2,-1.96,-0.41,3.13
2025-02-05,300521,20.62,20.03,20.84,19.7,38163,77219395.0,5.55,-2.53,-0.52,2.65
2025-02-06,300521,19.82,20.46,21.04,19.77,43741,90058526.0,6.34,2.15,0.43,3.04
2025-02-07,300521,20.49,21.01,21.22,20.39,51847,108490901.0,4.06,2.69,0.55,3.6
2025-02-10,300521,21.2,21.8,21.83,20.77,42698,91334484.0,5.05,3.76,0.79,2.97
2025-02-11,300521,21.76,22.3,22.88,21.41,56604,125509118.0,6.74,2.29,0.5,3.93
2025-02-12,300521,22.34,21.73,22.87,21.15,72648,158325015.0,7.71,-2.56,-0.57,5.05
2025-02-13,300521,21.7,20.7,21.78,20.61,52743,111079371.0,5.38,-4.74,-1.03,3.66
2025-02-14,300521,21.0,20.21,21.0,19.94,59960,121612233.0,5.12,-2.37,-0.49,4.16
2025-02-17,300521,20.1,20.41,21.03,20.0,51180,105293488.0,5.1,0.99,0.2,3.55
2025-02-18,300521,20.56,20.28,20.63,19.63,45318,90645433.0,4.9,-0.64,-0.13,3.15
2025-02-19,300521,19.89,20.38,20.82,19.8,37356,76049500.0,5.03,0.49,0.1,2.59
2025-02-20,300521,20.35,20.31,20.61,19.76,51218,103013794.0,4.17,-0.34,-0.07,3.56
2025-02-21,300521,20.2,19.83,20.28,19.68,48204,95724925.0,2.95,-2.36,-0.48,3.35
2025-02-24,300521,19.75,22.06,22.77,19.53,129674,277656993.0,16.34,11.25,2.23,9.01
2025-02-25,300521,21.55,21.56,21.98,21.17,70673,151985529.0,3.67,-2.27,-0.5,4.91
2025-02-26,300521,21.61,21.97,22.8,21.56,101895,225940485.0,5.75,1.9,0.41,7.08
2025-02-27,300521,22.1,21.43,22.39,20.99,62919,136016046.0,6.37,-2.46,-0.54,4.37
2025-02-28,300521,21.22,20.75,21.89,20.62,48377,102914356.0,5.93,-3.17,-0.68,3.36
2025-03-03,300521,20.69,20.8,21.99,20.41,51627,109440886.0,7.61,0.24,0.05,3.59
2025-03-04,300521,20.69,21.74,22.1,20.3,88668,191405435.0,8.65,4.52,0.94,6.16
2025-03-05,300521,21.76,22.19,22.52,21.21,69773,152901265.0,6.03,2.07,0.45,4.85
2025-03-06,300521,22.49,24.18,24.3,22.01,102377,236826203.0,10.32,8.97,1.99,7.11
2025-03-07,300521,23.79,23.77,25.2,23.57,103162,250402587.0,6.74,-1.7,-0.41,7.16
2025-03-10,300521,23.76,24.27,24.58,23.09,63780,153768842.0,6.27,2.1,0.5,4.43
2025-03-11,300521,23.8,26.42,26.9,23.75,112412,288347311.0,12.98,8.86,2.15,7.81
2025-03-12,300521,26.66,25.99,27.81,25.82,87122,232127729.0,7.53,-1.63,-0.43,6.05
2025-03-13,300521,25.87,26.2,26.37,25.07,64249,166216702.0,5.0,0.81,0.21,4.46
2025-03-14,300521,26.2,25.96,26.3,25.58,46042,119518058.0,2.75,-0.92,-0.24,3.2
2025-03-17,300521,26.18,26.13,26.57,25.41,33262,86071833.0,4.47,0.65,0.17,2.31
2025-03-18,300521,26.14,26.16,27.05,25.6,56639,148642771.0,5.55,0.11,0.03,3.93
2025-03-19,300521,26.19,26.31,26.98,26.12,47079,124597962.0,3.29,0.57,0.15,3.27
2025-03-20,300521,26.37,27.15,28.01,26.36,64121,174612841.0,6.27,3.19,0.84,4.45
2025-03-21,300521,27.0,25.45,27.0,25.3,77517,200869309.0,6.26,-6.26,-1.7,5.38
2025-03-24,300521,25.28,24.81,26.09,23.39,92323,226496677.0,10.61,-2.51,-0.64,6.41
2025-03-25,300521,24.7,23.4,24.7,23.33,61649,147139487.0,5.52,-5.68,-1.41,4.28
2025-03-26,300521,23.51,23.6,24.18,23.27,39991,94665235.0,3.89,0.85,0.2,2.78
2025-03-27,300521,23.59,23.94,24.42,23.22,36678,87431262.0,5.08,1.44,0.34,2.55
2025-03-28,300521,23.97,22.96,24.15,22.94,32085,75146839.0,5.05,-4.09,-0.98,2.23
2025-03-31,300521,22.96,23.13,23.31,22.11,39286,89088498.0,5.23,0.74,0.17,2.73
2025-04-01,300521,23.37,23.58,24.43,23.37,43562,103642274.0,4.58,1.95,0.45,3.03
2025-04-02,300521,23.5,23.61,24.0,23.3,28075,66289732.0,2.97,0.13,0.03,1.95
2025-04-03,300521,23.3,22.9,23.94,22.86,23778,55510890.0,4.57,-3.01,-0.71,1.65
2025-04-07,300521,21.3,18.39,21.3,18.32,79147,153806948.0,13.01,-19.69,-4.51,5.5
2025-04-08,300521,18.58,19.1,19.78,18.44,57534,109177425.0,7.29,3.86,0.71,4.0
2025-04-09,300521,18.74,19.36,19.6,17.4,56168,105822865.0,11.52,1.36,0.26,3.9
2025-04-10,300521,19.86,20.12,20.75,19.86,44730,90926966.0,4.6,3.93,0.76,3.11
2025-04-11,300521,20.06,20.15,20.77,20.0,32203,65693044.0,3.83,0.15,0.03,2.24
2025-04-14,300521,20.75,20.67,20.93,20.4,36904,76317329.0,2.63,2.58,0.52,2.56
2025-04-15,300521,20.8,20.75,20.94,20.28,25936,53527883.0,3.19,0.39,0.08,1.8
2025-04-16,300521,20.61,20.3,20.78,19.92,29576,60147046.0,4.14,-2.17,-0.45,2.05
2025-04-17,300521,20.31,20.81,21.8,20.19,50376,106644581.0,7.93,2.51,0.51,3.5
2025-04-18,300521,20.81,20.75,20.99,20.45,23981,49665576.0,2.59,-0.29,-0.06,1.67
2025-04-21,300521,20.44,20.97,21.04,20.31,21119,43989954.0,3.52,1.06,0.22,1.47
2025-04-22,300521,20.85,20.98,21.27,20.85,20846,43838387.0,2.0,0.05,0.01,1.45
2025-04-23,300521,21.0,21.29,21.58,21.0,26437,56341154.0,2.76,1.48,0.31,1.84
2025-04-24,300521,21.2,20.66,21.38,20.5,31439,65736664.0,4.13,-2.96,-0.63,2.18
2025-04-25,300521,20.67,20.56,20.95,20.3,23173,47834117.0,3.15,-0.48,-0.1,1.61
2025-04-28,300521,20.56,19.75,20.6,19.72,40065,80269320.0,4.28,-3.94,-0.81,2.78
2025-04-29,300521,19.4,21.03,22.22,19.38,108521,232625468.0,14.38,6.48,1.28,7.54
2025-04-30,300521,21.23,21.5,21.83,20.8,51815,111019677.0,4.9,2.23,0.47,3.6
2025-05-06,300521,21.74,22.19,22.25,21.65,33726,74250842.0,2.79,3.21,0.69,2.34
2025-05-07,300521,22.57,22.05,22.96,21.88,39715,88529032.0,4.87,-0.63,-0.14,2.76
2025-05-08,300521,22.05,22.99,23.11,21.7,40594,91402645.0,6.39,4.26,0.94,2.82
2025-05-09,300521,22.9,22.56,23.09,22.0,38697,87032745.0,4.74,-1.87,-0.43,2.69
2025-05-12,300521,22.7,23.19,23.5,22.66,36233,84013235.0,3.72,2.79,0.63,2.52
2025-05-13,300521,23.58,23.25,24.34,22.95,56695,133999792.0,5.99,0.26,0.06,3.94
2025-05-14,300521,23.05,22.99,23.33,22.88,25361,58573610.0,1.94,-1.12,-0.26,1.76
2025-05-15,300521,22.99,22.91,23.38,22.71,18670,42995871.0,2.91,-0.35,-0.08,1.3
2025-05-16,300521,22.81,22.82,23.09,22.76,19675,45067809.0,1.44,-0.39,-0.09,1.37
2025-05-19,300521,23.0,23.59,24.0,22.57,41760,97901193.0,6.27,3.37,0.77,2.9
2025-05-20,300521,23.59,23.69,23.8,23.22,21042,49400501.0,2.46,0.42,0.1,1.46
2025-05-21,300521,23.75,23.3,23.75,23.0,21008,49125427.0,3.17,-1.65,-0.39,1.46
2025-05-22,300521,23.5,22.92,23.5,22.87,21072,48753048.0,2.7,-1.63,-0.38,1.46
2025-05-23,300521,22.9,22.28,23.04,22.1,40807,92217675.0,4.1,-2.79,-0.64,2.83
2025-05-26,300521,22.29,22.33,22.56,22.13,20412,45513614.0,1.93,0.22,0.05,1.42
2025-05-27,300521,22.21,22.03,22.43,21.85,17602,38810080.0,2.6,-1.34,-0.3,1.22
2025-05-28,300521,22.88,21.88,22.91,21.66,21924,48111248.0,5.67,-0.68,-0.15,1.52
2025-05-29,300521,21.87,21.98,22.59,21.74,31556,69980062.0,3.88,0.46,0.1,2.19
2025-05-30,300521,22.44,22.09,23.11,21.52,46144,103034015.0,7.23,0.5,0.11,3.2
2025-06-03,300521,22.0,22.34,22.99,21.8,39725,89112773.0,5.39,1.13,0.25,2.76
2025-06-04,300521,22.25,22.18,22.49,22.13,19156,42596302.0,1.61,-0.72,-0.16,1.33
2025-06-05,300521,22.28,21.83,22.28,21.8,27200,59733673.0,2.16,-1.58,-0.35,1.89
2025-06-06,300521,21.91,21.58,21.94,21.39,21934,47393333.0,2.52,-1.15,-0.25,1.52
2025-06-09,300521,21.6,21.46,21.8,21.4,28681,61790764.0,1.85,-0.56,-0.12,1.99
2025-06-10,300521,21.59,21.02,21.59,20.75,31317,66264478.0,3.91,-2.05,-0.44,2.17
2025-06-11,300521,21.0,21.2,21.47,20.95,22479,47634225.0,2.47,0.86,0.18,1.56
2025-06-12,300521,21.28,25.44,25.44,20.98,220358,531533858.0,21.04,20.0,4.24,15.3
2025-06-13,300521,23.64,22.69,24.78,22.5,196302,463672010.0,8.96,-10.81,-2.75,13.63
2025-06-16,300521,22.69,24.92,26.26,22.23,190174,461230024.0,17.76,9.83,2.23,13.21
2025-06-17,300521,24.55,23.94,24.85,23.66,126548,305171936.0,4.78,-3.93,-0.98,8.79
2025-06-18,300521,23.94,23.15,23.94,22.8,80768,186756289.0,4.76,-3.3,-0.79,5.61
2025-06-19,300521,23.1,22.4,23.55,22.31,88176,202410143.0,5.36,-3.24,-0.75,6.12
2025-06-20,300521,22.08,22.42,22.58,21.63,59324,131242639.0,4.24,0.09,0.02,4.12
2025-06-23,300521,22.32,22.26,22.49,21.75,36755,81601164.0,3.3,-0.71,-0.16,2.55
2025-06-24,300521,22.25,22.92,22.99,22.23,55220,125505504.0,3.41,2.96,0.66,3.83
2025-06-25,300521,22.99,23.04,23.12,22.66,42627,97577452.0,2.01,0.52,0.12,2.96
2025-06-26,300521,23.19,22.8,23.26,22.75,38350,88084389.0,2.21,-1.04,-0.24,2.66
2025-06-27,300521,22.9,23.26,23.68,22.63,57176,132551406.0,4.61,2.02,0.46,3.97
2025-06-30,300521,23.24,23.46,23.46,23.06,38912,90495152.0,1.72,0.86,0.2,2.7
2025-07-01,300521,23.46,23.13,23.86,22.92,35898,83302015.0,4.01,-1.41,-0.33,2.49
2025-07-02,300521,22.95,22.7,23.21,22.66,28866,66060176.0,2.38,-1.86,-0.43,2.0
2025-07-03,300521,22.71,23.23,23.64,22.65,33750,78086429.0,4.36,2.33,0.53,2.34
2025-07-04,300521,23.23,23.94,23.99,22.8,68538,161327414.0,5.12,3.06,0.71,4.76
2025-07-07,300521,24.08,23.86,24.69,23.85,68565,166662860.0,3.51,-0.33,-0.08,4.76
2025-07-08,300521,23.85,24.28,25.2,23.85,67800,166316722.0,5.66,1.76,0.42,4.71
2025-07-09,300521,24.3,23.9,24.45,23.84,38964,93695969.0,2.51,-1.57,-0.38,2.71
2025-07-10,300521,23.8,23.53,24.0,23.35,32709,77025049.0,2.72,-1.55,-0.37,2.27
2025-07-11,300521,23.41,24.0,24.19,23.38,34423,81907999.0,3.44,2.0,0.47,2.39
